"","Region","sample","Bed thickness","Avg dune height","height in succession","depth in well","facies","Association","Body thickness","sub facies association","bar thickness","Storey thickness","no stories","mm","Notes","STUDY_AREA","type","ZONE","THICKNESS..m.","source","underlying","X","Y","phi","gs_name","gs_other","phi_alter","bed"
"115","2_PARANA","PR011",0.2,NA,2.45,NA,"St","C",NA,"Cpd",NA,NA,NA,0.5,NA,"2 PARANÁ","crop","22J",6.5,NA,NA,-51.0924854644967,-23.9972304635985,1,"coarse sand","sand",9,"B12"
"116","2_PARANA","PR011",0.2,NA,2.65,NA,"St","C",NA,"Cpd",NA,NA,NA,0.5,NA,"2 PARANÁ","crop","22J",6.5,NA,NA,-51.0924854644967,-23.9972304635985,1,"coarse sand","sand",9,"B13"
"117","2_PARANA","PR011",0.2,NA,2.85,NA,"St","C",NA,"Cpd",NA,NA,NA,0.5,NA,"2 PARANÁ","crop","22J",6.5,NA,NA,-51.0924854644967,-23.9972304635985,1,"coarse sand","sand",9,"B14"
"118","2_PARANA","PR011",0.95,NA,3.8,NA,"S","C",NA,"Cpd",NA,NA,NA,0.5,NA,"2 PARANÁ","crop","22J",6.5,NA,NA,-51.0924854644967,-23.9972304635985,1,"coarse sand","sand",9,"B15"
"119","2_PARANA","PR011",0.2,NA,4,NA,"St","C",NA,"Cpd",NA,NA,NA,0.5,NA,"2 PARANÁ","crop","22J",6.5,NA,NA,-51.0924854644967,-23.9972304635985,1,"coarse sand","sand",9,"B16"
"120","2_PARANA","PR011",1,NA,5,NA,"S","C",NA,"Cpd",NA,NA,NA,0.5,NA,"2 PARANÁ","crop","22J",6.5,NA,NA,-51.0924854644967,-23.9972304635985,1,"coarse sand","sand",9,"B17"
"121","2_PARANA","PR011",0.2,NA,5.2,NA,"St","C",NA,"Cpd",NA,NA,NA,0.5,NA,"2 PARANÁ","crop","22J",6.5,NA,NA,-51.0924854644967,-23.9972304635985,1,"coarse sand","sand",9,"B18"
"122","2_PARANA","PR011",1,NA,6.2,NA,"S","C",NA,"Cpd",NA,NA,NA,0.5,NA,"2 PARANÁ","crop","22J",6.5,NA,NA,-51.0924854644967,-23.9972304635985,1,"coarse sand","sand",9,"B19"
"123","2_PARANA","PR011",0.05,NA,6.25,NA,"Gm","C",NA,"N/A",NA,NA,NA,4,"gravel lag","2 PARANÁ","crop","22J",6.5,NA,NA,-51.0924854644967,-23.9972304635985,-2,"fine gravel","pebble",6,"B20"
"124","4_RS SUDOESTE","Guara 0",0.7,NA,0.7,NA,"St(e)","A",NA,"Ad",NA,NA,NA,0.25,NA,"4 SUDOESTE RS","crop","21J",4,"kmz",NA,-55.3201463674949,-30.8184778104058,2,"medium sand","sand",10,"B1"
"125","4_RS SUDOESTE","Guara 0",2.7,NA,3.4,NA,"St(e)","A",NA,"Ad",NA,NA,NA,0.25,NA,"4 SUDOESTE RS","crop","21J",4,"kmz",NA,-55.3201463674949,-30.8184778104058,2,"medium sand","sand",10,"B2"
"126","4_RS SUDOESTE","Guara 0",0.6,NA,4,NA,"Sa(e)","A",NA,"Ad",NA,NA,NA,0.25,"interdune","4 SUDOESTE RS","crop","21J",4,"kmz",NA,-55.3201463674949,-30.8184778104058,2,"medium sand","sand",10,"B3"
"127","4_RS SUDOESTE","Guara 1",0.25,NA,0.25,NA,"Sm","C",NA,"Ce",NA,NA,NA,0.25,NA,"5 SUDOESTE RS","crop","21J",6.1,"kmz",NA,-55.3099577415392,-30.877932707885,2,"medium sand","sand",10,"B1"
"128","4_RS SUDOESTE","Guara 1",0.125,NA,0.375,NA,"St","C",NA,"Ce",NA,NA,NA,0.25,NA,"5 SUDOESTE RS","crop","21J",6.1,"kmz",NA,-55.3099577415392,-30.877932707885,2,"medium sand","sand",10,"B2"
"129","4_RS SUDOESTE","Guara 1",0.125,NA,0.5,NA,"St","C",NA,"Ce",NA,NA,NA,0.25,NA,"5 SUDOESTE RS","crop","21J",6.1,"kmz",NA,-55.3099577415392,-30.877932707885,2,"medium sand","sand",10,"B3"
"130","4_RS SUDOESTE","Guara 1",0.1,NA,0.6,NA,"Sm","C",NA,"Ce",NA,NA,NA,0.25,NA,"5 SUDOESTE RS","crop","21J",6.1,"kmz",NA,-55.3099577415392,-30.877932707885,2,"medium sand","sand",10,"B4"
"131","4_RS SUDOESTE","Guara 1",0.9,NA,1.5,NA,"St(e)","A",NA,"Ad",NA,NA,NA,0.25,NA,"5 SUDOESTE RS","crop","21J",6.1,"kmz",NA,-55.3099577415392,-30.877932707885,2,"medium sand","sand",10,"B5"
"132","4_RS SUDOESTE","Guara 1",0.7,NA,2.2,NA,"St(e)","A",NA,"Ad",NA,NA,NA,0.25,NA,"5 SUDOESTE RS","crop","21J",6.1,"kmz",NA,-55.3099577415392,-30.877932707885,2,"medium sand","sand",10,"B6"
"133","4_RS SUDOESTE","Guara 1",0.7,NA,2.9,NA,"St(e)","A",NA,"Ad",NA,NA,NA,0.25,NA,"5 SUDOESTE RS","crop","21J",6.1,"kmz",NA,-55.3099577415392,-30.877932707885,2,"medium sand","sand",10,"B7"
"134","4_RS SUDOESTE","Guara 1",0.2,NA,3.1,NA,"Sm","C",NA,"Ce",NA,NA,NA,0.25,NA,"5 SUDOESTE RS","crop","21J",6.1,"kmz",NA,-55.3099577415392,-30.877932707885,2,"medium sand","sand",10,"B8"
"135","4_RS SUDOESTE","Guara 1",0.1,NA,3.2,NA,"Sr","C",NA,"Ce",NA,NA,NA,0.25,NA,"5 SUDOESTE RS","crop","21J",6.1,"kmz",NA,-55.3099577415392,-30.877932707885,2,"medium sand","sand",10,"B9"
"136","4_RS SUDOESTE","Guara 1",0.3,NA,3.5,NA,"Sm","C",NA,"Ce",NA,NA,NA,0.25,NA,"5 SUDOESTE RS","crop","21J",6.1,"kmz",NA,-55.3099577415392,-30.877932707885,2,"medium sand","sand",10,"B10"
"137","4_RS SUDOESTE","Guara 1",0.3,NA,3.8,NA,"Sm","C",NA,"Ce",NA,NA,NA,0.25,NA,"5 SUDOESTE RS","crop","21J",6.1,"kmz",NA,-55.3099577415392,-30.877932707885,2,"medium sand","sand",10,"B11"
"138","4_RS SUDOESTE","Guara 1",0.2,NA,4,NA,"Sl(e)","A",NA,"As",NA,NA,NA,0.25,NA,"5 SUDOESTE RS","crop","21J",6.1,"kmz",NA,-55.3099577415392,-30.877932707885,2,"medium sand","sand",10,"B12"
"139","4_RS SUDOESTE","Guara 1",0.3,NA,4.3,NA,"Sm","F",NA,"Fs",NA,NA,NA,0.25,NA,"5 SUDOESTE RS","crop","21J",6.1,"kmz",NA,-55.3099577415392,-30.877932707885,2,"medium sand","sand",10,"B13"
"140","4_RS SUDOESTE","Guara 1",0.4,NA,4.7,NA,"St(e)","A",NA,"Ad",NA,NA,NA,0.25,NA,"5 SUDOESTE RS","crop","21J",6.1,"kmz",NA,-55.3099577415392,-30.877932707885,2,"medium sand","sand",10,"B14"
"141","4_RS SUDOESTE","Guara 1",0.1,NA,4.8,NA,"St","C",NA,"Ce",NA,NA,NA,0.25,NA,"5 SUDOESTE RS","crop","21J",6.1,"kmz",NA,-55.3099577415392,-30.877932707885,2,"medium sand","sand",10,"B15"
"142","4_RS SUDOESTE","Guara 1",0.15,NA,4.95,NA,"St","C",NA,"Ce",NA,NA,NA,0.25,NA,"5 SUDOESTE RS","crop","21J",6.1,"kmz",NA,-55.3099577415392,-30.877932707885,2,"medium sand","sand",10,"B16"
"143","4_RS SUDOESTE","Guara 1",0.1,NA,5.05,NA,"St","C",NA,"Ce",NA,NA,NA,0.25,NA,"5 SUDOESTE RS","crop","21J",6.1,"kmz",NA,-55.3099577415392,-30.877932707885,2,"medium sand","sand",10,"B17"
"144","4_RS SUDOESTE","Guara 1",0.15,NA,5.2,NA,"St","C",NA,"Ce",NA,NA,NA,0.25,NA,"5 SUDOESTE RS","crop","21J",6.1,"kmz",NA,-55.3099577415392,-30.877932707885,2,"medium sand","sand",10,"B18"
"145","4_RS SUDOESTE","Guara 1",0.1,NA,5.3,NA,"St","C",NA,"Ce",NA,NA,NA,0.25,NA,"5 SUDOESTE RS","crop","21J",6.1,"kmz",NA,-55.3099577415392,-30.877932707885,2,"medium sand","sand",10,"B19"
"146","4_RS SUDOESTE","Guara 1",0.15,NA,5.45,NA,"St","C",NA,"Ce",NA,NA,NA,0.25,NA,"5 SUDOESTE RS","crop","21J",6.1,"kmz",NA,-55.3099577415392,-30.877932707885,2,"medium sand","sand",10,"B20"
"147","4_RS SUDOESTE","Guara 1",0.1,NA,5.55,NA,"St","C",NA,"Ce",NA,NA,NA,0.25,NA,"5 SUDOESTE RS","crop","21J",6.1,"kmz",NA,-55.3099577415392,-30.877932707885,2,"medium sand","sand",10,"B21"
"148","4_RS SUDOESTE","Guara 1",0.15,NA,5.7,NA,"St","C",NA,"Ce",NA,NA,NA,0.25,NA,"5 SUDOESTE RS","crop","21J",6.1,"kmz",NA,-55.3099577415392,-30.877932707885,2,"medium sand","sand",10,"B22"
"149","4_RS SUDOESTE","Guara 1",0.4,NA,6.1,NA,"Sl","C",NA,"Ce",NA,NA,NA,0.25,NA,"5 SUDOESTE RS","crop","21J",6.1,"kmz",NA,-55.3099577415392,-30.877932707885,2,"medium sand","sand",10,"B23"
"150","4_RS SUDOESTE","Guara 2",0.2,NA,0.2,NA,"St","C",NA,"Cpd",NA,NA,NA,0.25,NA,"6 SUDOESTE RS","crop","21J",13.5,"kmz",NA,-55.4288547803014,-30.8412146124717,2,"medium sand","sand",10,"B1"
"151","4_RS SUDOESTE","Guara 2",0.15,NA,0.35,NA,"St","C",NA,"Cpd",NA,NA,NA,0.25,NA,"6 SUDOESTE RS","crop","21J",13.5,"kmz",NA,-55.4288547803014,-30.8412146124717,2,"medium sand","sand",10,"B2"
"152","4_RS SUDOESTE","Guara 2",0.2,NA,0.55,NA,"St","C",NA,"Cpd",NA,NA,NA,0.25,NA,"6 SUDOESTE RS","crop","21J",13.5,"kmz",NA,-55.4288547803014,-30.8412146124717,2,"medium sand","sand",10,"B3"
"153","4_RS SUDOESTE","Guara 2",0.15,NA,0.7,NA,"St","C",NA,"Cpd",NA,NA,NA,0.25,NA,"6 SUDOESTE RS","crop","21J",13.5,"kmz",NA,-55.4288547803014,-30.8412146124717,2,"medium sand","sand",10,"B4"
"154","4_RS SUDOESTE","Guara 2",0.2,NA,0.9,NA,"St","C",NA,"Cpd",NA,NA,NA,0.25,NA,"6 SUDOESTE RS","crop","21J",13.5,"kmz",NA,-55.4288547803014,-30.8412146124717,2,"medium sand","sand",10,"B5"
"155","4_RS SUDOESTE","Guara 2",0.15,NA,1.05,NA,"St","C",NA,"Cpd",NA,NA,NA,0.25,NA,"6 SUDOESTE RS","crop","21J",13.5,"kmz",NA,-55.4288547803014,-30.8412146124717,2,"medium sand","sand",10,"B6"
"156","4_RS SUDOESTE","Guara 2",0.2,NA,1.25,NA,"St","C",NA,"Cpd",NA,NA,NA,0.25,NA,"6 SUDOESTE RS","crop","21J",13.5,"kmz",NA,-55.4288547803014,-30.8412146124717,2,"medium sand","sand",10,"B7"
"157","4_RS SUDOESTE","Guara 2",0.15,NA,1.4,NA,"St","C",NA,"Cpd",NA,NA,NA,0.25,NA,"6 SUDOESTE RS","crop","21J",13.5,"kmz",NA,-55.4288547803014,-30.8412146124717,2,"medium sand","sand",10,"B8"
"158","4_RS SUDOESTE","Guara 2",0.3,NA,1.7,NA,"St","C",NA,"Cpd",NA,NA,NA,0.25,NA,"6 SUDOESTE RS","crop","21J",13.5,"kmz",NA,-55.4288547803014,-30.8412146124717,2,"medium sand","sand",10,"B9"
"159","4_RS SUDOESTE","Guara 2",0.3,NA,2,NA,"St","C",NA,"Cpd",NA,NA,NA,0.25,NA,"6 SUDOESTE RS","crop","21J",13.5,"kmz",NA,-55.4288547803014,-30.8412146124717,2,"medium sand","sand",10,"B10"
"160","4_RS SUDOESTE","Guara 2",0.3,NA,2.3,NA,"St","C",NA,"Cpd",NA,NA,NA,0.25,NA,"6 SUDOESTE RS","crop","21J",13.5,"kmz",NA,-55.4288547803014,-30.8412146124717,2,"medium sand","sand",10,"B11"
"161","4_RS SUDOESTE","Guara 2",0.4,NA,2.7,NA,"St","C",NA,"Cpd",NA,NA,NA,0.25,NA,"6 SUDOESTE RS","crop","21J",13.5,"kmz",NA,-55.4288547803014,-30.8412146124717,2,"medium sand","sand",10,"B12"
"162","4_RS SUDOESTE","Guara 2",0.4,NA,3.1,NA,"St","C",NA,"Cpd",NA,NA,NA,0.25,NA,"6 SUDOESTE RS","crop","21J",13.5,"kmz",NA,-55.4288547803014,-30.8412146124717,2,"medium sand","sand",10,"B13"
"163","4_RS SUDOESTE","Guara 2",0.15,NA,3.25,NA,"St","C",NA,"Cpd",NA,NA,NA,0.25,NA,"6 SUDOESTE RS","crop","21J",13.5,"kmz",NA,-55.4288547803014,-30.8412146124717,2,"medium sand","sand",10,"B14"
"164","4_RS SUDOESTE","Guara 2",0.2,NA,3.45,NA,"St","C",NA,"Cpd",NA,NA,NA,0.25,NA,"6 SUDOESTE RS","crop","21J",13.5,"kmz",NA,-55.4288547803014,-30.8412146124717,2,"medium sand","sand",10,"B15"
"165","4_RS SUDOESTE","Guara 2",0.15,NA,3.6,NA,"St","C",NA,"Cpd",NA,NA,NA,0.25,NA,"6 SUDOESTE RS","crop","21J",13.5,"kmz",NA,-55.4288547803014,-30.8412146124717,2,"medium sand","sand",10,"B16"
"166","4_RS SUDOESTE","Guara 2",0.2,NA,3.8,NA,"St","C",NA,"Cpd",NA,NA,NA,0.25,NA,"6 SUDOESTE RS","crop","21J",13.5,"kmz",NA,-55.4288547803014,-30.8412146124717,2,"medium sand","sand",10,"B17"
"167","4_RS SUDOESTE","Guara 2",0.25,NA,4.05,NA,"Sa(e)","A",NA,"As",NA,NA,NA,0.25,NA,"6 SUDOESTE RS","crop","21J",13.5,"kmz",NA,-55.4288547803014,-30.8412146124717,2,"medium sand","sand",10,"B18"
"168","4_RS SUDOESTE","Guara 2",0.25,NA,4.3,NA,"Sl(e)","A",NA,"As",NA,NA,NA,0.25,NA,"6 SUDOESTE RS","crop","21J",13.5,"kmz",NA,-55.4288547803014,-30.8412146124717,2,"medium sand","sand",10,"B19"
"169","4_RS SUDOESTE","Guara 2",0.6,NA,4.9,NA,"Sa(e)","A",NA,"As",NA,NA,NA,0.25,NA,"6 SUDOESTE RS","crop","21J",13.5,"kmz",NA,-55.4288547803014,-30.8412146124717,2,"medium sand","sand",10,"B20"
"170","4_RS SUDOESTE","Guara 2",0.3,NA,5.2,NA,"Sl(e)","A",NA,"As",NA,NA,NA,0.25,NA,"6 SUDOESTE RS","crop","21J",13.5,"kmz",NA,-55.4288547803014,-30.8412146124717,2,"medium sand","sand",10,"B21"
"171","4_RS SUDOESTE","Guara 2",0.9,NA,6.1,NA,"St(e)","A",NA,"Ad",NA,NA,NA,0.25,NA,"6 SUDOESTE RS","crop","21J",13.5,"kmz",NA,-55.4288547803014,-30.8412146124717,2,"medium sand","sand",10,"B22"
"172","4_RS SUDOESTE","Guara 2",1,NA,7.1,NA,"COVERED",NA,NA,NA,NA,NA,NA,NA,NA,"6 SUDOESTE RS","crop","21J",13.5,"kmz",NA,-55.4288547803014,-30.8412146124717,-12,NA,NA,-4,"B23"
"173","4_RS SUDOESTE","Guara 2",0.3,NA,7.4,NA,"S","N/A",NA,"N/A",NA,NA,NA,0.25,NA,"6 SUDOESTE RS","crop","21J",13.5,"kmz",NA,-55.4288547803014,-30.8412146124717,2,"medium sand","sand",10,"B24"
"174","4_RS SUDOESTE","Guara 2",0.2,NA,7.6,NA,"Fm","F",NA,"Fm",NA,NA,NA,0.004,NA,"6 SUDOESTE RS","crop","21J",13.5,"kmz",NA,-55.4288547803014,-30.8412146124717,8,"very fine silt","silt",16,"B25"
"175","4_RS SUDOESTE","Guara 2",1.2,NA,8.8,NA,"Sti","C",NA,"Cpd",NA,NA,NA,0.25,NA,"6 SUDOESTE RS","crop","21J",13.5,"kmz",NA,-55.4288547803014,-30.8412146124717,2,"medium sand","sand",10,"B26"
"176","4_RS SUDOESTE","Guara 2",0.3,NA,9.1,NA,"Sm","C",NA,"Cpd",NA,NA,NA,0.25,NA,"6 SUDOESTE RS","crop","21J",13.5,"kmz",NA,-55.4288547803014,-30.8412146124717,2,"medium sand","sand",10,"B27"
"177","4_RS SUDOESTE","Guara 2",0.9,NA,10,NA,"St","C",NA,"Cpsb",NA,NA,NA,0.25,NA,"6 SUDOESTE RS","crop","21J",13.5,"kmz",NA,-55.4288547803014,-30.8412146124717,2,"medium sand","sand",10,"B28"
"178","4_RS SUDOESTE","Guara 2",0.4,NA,10.4,NA,"S","C",NA,"Cpd",NA,NA,NA,0.25,NA,"6 SUDOESTE RS","crop","21J",13.5,"kmz",NA,-55.4288547803014,-30.8412146124717,2,"medium sand","sand",10,"B29"
"179","4_RS SUDOESTE","Guara 2",0.8,NA,11.2,NA,"St","C",NA,"Cpsb",NA,NA,NA,0.25,NA,"6 SUDOESTE RS","crop","21J",13.5,"kmz",NA,-55.4288547803014,-30.8412146124717,2,"medium sand","sand",10,"B30"
"180","4_RS SUDOESTE","Guara 2",0.7,NA,11.9,NA,"St","C",NA,"Cpsb",NA,NA,NA,0.25,NA,"6 SUDOESTE RS","crop","21J",13.5,"kmz",NA,-55.4288547803014,-30.8412146124717,2,"medium sand","sand",10,"B31"
"181","4_RS SUDOESTE","Guara 2",0.2,NA,12.1,NA,"Fm","F",NA,"Fm",NA,NA,NA,0.004,NA,"6 SUDOESTE RS","crop","21J",13.5,"kmz",NA,-55.4288547803014,-30.8412146124717,8,"very fine silt","silt",16,"B32"
"182","4_RS SUDOESTE","Guara 2",0.4,NA,12.5,NA,"St","C",NA,"Cpd",NA,NA,NA,0.25,NA,"6 SUDOESTE RS","crop","21J",13.5,"kmz",NA,-55.4288547803014,-30.8412146124717,2,"medium sand","sand",10,"B33"
"183","4_RS SUDOESTE","Guara 2",1,NA,13.5,NA,"Sm","C",NA,"Cpd",NA,NA,NA,0.25,NA,"6 SUDOESTE RS","crop","21J",13.5,"kmz",NA,-55.4288547803014,-30.8412146124717,2,"medium sand","sand",10,"B34"
"184","4_RS SUDOESTE","Guara 3",0.9,NA,0.9,NA,"Sa(e)","A",NA,"As",NA,NA,NA,0.25,NA,"7 SUDOESTE RS","crop","21J",6.3,"kmz",NA,-55.3402466332962,-30.8264323797038,2,"medium sand","sand",10,"B1"
"185","4_RS SUDOESTE","Guara 3",0.3,NA,1.2,NA,"Sl(e)","A",NA,"As",NA,NA,NA,0.25,"domic dune","7 SUDOESTE RS","crop","21J",6.3,"kmz",NA,-55.3402466332962,-30.8264323797038,2,"medium sand","sand",10,"B2"
"186","4_RS SUDOESTE","Guara 3",0.2,NA,1.4,NA,"Sa(e)","A",NA,"As",NA,NA,NA,0.25,NA,"7 SUDOESTE RS","crop","21J",6.3,"kmz",NA,-55.3402466332962,-30.8264323797038,2,"medium sand","sand",10,"B3"
"187","4_RS SUDOESTE","Guara 3",0.1,NA,1.5,NA,"Sl(e)","A",NA,"As",NA,NA,NA,0.25,NA,"7 SUDOESTE RS","crop","21J",6.3,"kmz",NA,-55.3402466332962,-30.8264323797038,2,"medium sand","sand",10,"B4"
"188","4_RS SUDOESTE","Guara 3",0.9,NA,2.4,NA,"Sa(e)","A",NA,"As",NA,NA,NA,0.25,NA,"7 SUDOESTE RS","crop","21J",6.3,"kmz",NA,-55.3402466332962,-30.8264323797038,2,"medium sand","sand",10,"B5"
"189","4_RS SUDOESTE","Guara 3",0.9,NA,3.3,NA,"Sa(e)","A",NA,"As",NA,NA,NA,0.25,NA,"7 SUDOESTE RS","crop","21J",6.3,"kmz",NA,-55.3402466332962,-30.8264323797038,2,"medium sand","sand",10,"B6"
"190","4_RS SUDOESTE","Guara 3",2.2,NA,5.5,NA,"Sa(e)","A",NA,"As",NA,NA,NA,0.25,NA,"7 SUDOESTE RS","crop","21J",6.3,"kmz",NA,-55.3402466332962,-30.8264323797038,2,"medium sand","sand",10,"B7"
"191","4_RS SUDOESTE","Guara 3",0.8,NA,6.3,NA,"Sa(e)","A",NA,"As",NA,NA,NA,0.25,NA,"7 SUDOESTE RS","crop","21J",6.3,"kmz",NA,-55.3402466332962,-30.8264323797038,2,"medium sand","sand",10,"B8"
"192","4_RS SUDOESTE","Guara 4",0.1,NA,0.1,NA,"St","C",NA,"Cpd",NA,NA,NA,0.25,NA,"8 SUDOESTE RS","crop","21J",3.55,"log",NA,-55.202085506651,-30.1525749759525,2,"medium sand","sand",10,"B1"
"193","4_RS SUDOESTE","Guara 4",0.1,NA,0.2,NA,"St","C",NA,"Cpd",NA,NA,NA,0.25,NA,"8 SUDOESTE RS","crop","21J",3.55,"log",NA,-55.202085506651,-30.1525749759525,2,"medium sand","sand",10,"B2"
"194","4_RS SUDOESTE","Guara 4",0.1,NA,0.3,NA,"St","C",NA,"Cpd",NA,NA,NA,0.25,NA,"8 SUDOESTE RS","crop","21J",3.55,"log",NA,-55.202085506651,-30.1525749759525,2,"medium sand","sand",10,"B3"
"195","4_RS SUDOESTE","Guara 4",0.1,NA,0.4,NA,"St","C",NA,"Cpd",NA,NA,NA,0.25,NA,"8 SUDOESTE RS","crop","21J",3.55,"log",NA,-55.202085506651,-30.1525749759525,2,"medium sand","sand",10,"B4"
"196","4_RS SUDOESTE","Guara 4",0.1,NA,0.5,NA,"St","C",NA,"Cpd",NA,NA,NA,0.25,NA,"8 SUDOESTE RS","crop","21J",3.55,"log",NA,-55.202085506651,-30.1525749759525,2,"medium sand","sand",10,"B5"
"197","4_RS SUDOESTE","Guara 4",0.6,NA,1.1,NA,"St","C",NA,"Cpsb",NA,NA,NA,0.25,NA,"8 SUDOESTE RS","crop","21J",3.55,"log",NA,-55.202085506651,-30.1525749759525,2,"medium sand","sand",10,"B6"
"198","4_RS SUDOESTE","Guara 4",0.1,NA,1.2,NA,"St","C",NA,"Cpd",NA,NA,NA,0.25,NA,"8 SUDOESTE RS","crop","21J",3.55,"log",NA,-55.202085506651,-30.1525749759525,2,"medium sand","sand",10,"B7"
"199","4_RS SUDOESTE","Guara 4",0.3,NA,1.5,NA,"Sp","C",NA,"Cpd",NA,NA,NA,0.25,NA,"8 SUDOESTE RS","crop","21J",3.55,"log",NA,-55.202085506651,-30.1525749759525,2,"medium sand","sand",10,"B8"
"200","4_RS SUDOESTE","Guara 4",0.4,NA,1.9,NA,"Sp","C",NA,"Cpd",NA,NA,NA,0.25,NA,"8 SUDOESTE RS","crop","21J",3.55,"log",NA,-55.202085506651,-30.1525749759525,2,"medium sand","sand",10,"B9"
"201","4_RS SUDOESTE","Guara 4",0.25,NA,2.15,NA,"St","C",NA,"Cpd",NA,NA,NA,0.25,NA,"8 SUDOESTE RS","crop","21J",3.55,"log",NA,-55.202085506651,-30.1525749759525,2,"medium sand","sand",10,"B10"
"202","4_RS SUDOESTE","Guara 4",0.35,NA,2.5,NA,"St","C",NA,"Cpcb",NA,NA,NA,0.25,NA,"8 SUDOESTE RS","crop","21J",3.55,"log",NA,-55.202085506651,-30.1525749759525,2,"medium sand","sand",10,"B11"
"203","4_RS SUDOESTE","Guara 4",0.4,NA,2.9,NA,"St","C",NA,"Cpcb",NA,NA,NA,0.25,NA,"8 SUDOESTE RS","crop","21J",3.55,"log",NA,-55.202085506651,-30.1525749759525,2,"medium sand","sand",10,"B12"
"204","4_RS SUDOESTE","Guara 4",0.25,NA,3.15,NA,"St","C",NA,"Cpcb",NA,NA,NA,0.25,NA,"8 SUDOESTE RS","crop","21J",3.55,"log",NA,-55.202085506651,-30.1525749759525,2,"medium sand","sand",10,"B13"
"205","4_RS SUDOESTE","Guara 4",0.1,NA,3.25,NA,"St","C",NA,"Cpcb",NA,NA,NA,0.25,NA,"8 SUDOESTE RS","crop","21J",3.55,"log",NA,-55.202085506651,-30.1525749759525,2,"medium sand","sand",10,"B14"
"206","4_RS SUDOESTE","Guara 4",0.3,NA,3.55,NA,"Ss","C",NA,"Cpcb",NA,NA,NA,0.25,NA,"8 SUDOESTE RS","crop","21J",3.55,"log",NA,-55.202085506651,-30.1525749759525,2,"medium sand","sand",10,"B15"
"207","4_RS SUDOESTE","Guara 5",1.5,NA,1.5,NA,"Sl(e)","A",NA,"As",NA,NA,NA,0.125,NA,"9 SUDOESTE RS","crop","21J",15.8,"kmz",NA,-55.4124837090444,-30.7170093158537,3,"fine sand","sand",11,"B1"
"208","4_RS SUDOESTE","Guara 5",0.25,NA,1.75,NA,"Sl(e)","A",NA,"As",NA,NA,NA,0.125,NA,"9 SUDOESTE RS","crop","21J",15.8,"kmz",NA,-55.4124837090444,-30.7170093158537,3,"fine sand","sand",11,"B2"
"209","4_RS SUDOESTE","Guara 5",0.15,NA,1.9,NA,"St(e)","A",NA,"As",NA,NA,NA,0.125,NA,"9 SUDOESTE RS","crop","21J",15.8,"kmz",NA,-55.4124837090444,-30.7170093158537,3,"fine sand","sand",11,"B3"
"210","4_RS SUDOESTE","Guara 5",0.6,NA,2.5,NA,"Sl(e)","A",NA,"As",NA,NA,NA,0.125,NA,"9 SUDOESTE RS","crop","21J",15.8,"kmz",NA,-55.4124837090444,-30.7170093158537,3,"fine sand","sand",11,"B4"
"211","4_RS SUDOESTE","Guara 5",0.25,NA,2.75,NA,"St","C",NA,"Ce",NA,NA,NA,0.25,NA,"9 SUDOESTE RS","crop","21J",15.8,"kmz",NA,-55.4124837090444,-30.7170093158537,2,"medium sand","sand",10,"B5"
"212","4_RS SUDOESTE","Guara 5",0.25,NA,3,NA,"St","C",NA,"Ce",NA,NA,NA,0.25,NA,"9 SUDOESTE RS","crop","21J",15.8,"kmz",NA,-55.4124837090444,-30.7170093158537,2,"medium sand","sand",10,"B6"
"213","4_RS SUDOESTE","Guara 5",0.25,NA,3.25,NA,"St","C",NA,"Ce",NA,NA,NA,0.25,NA,"9 SUDOESTE RS","crop","21J",15.8,"kmz",NA,-55.4124837090444,-30.7170093158537,2,"medium sand","sand",10,"B7"
"214","4_RS SUDOESTE","Guara 5",1.25,NA,4.5,NA,"Sl(e)","A",NA,"As",NA,NA,NA,0.125,NA,"9 SUDOESTE RS","crop","21J",15.8,"kmz",NA,-55.4124837090444,-30.7170093158537,3,"fine sand","sand",11,"B8"
"215","4_RS SUDOESTE","Guara 5",1,NA,5.5,NA,"St(e)","A",NA,"Ad",NA,NA,NA,0.125,NA,"9 SUDOESTE RS","crop","21J",15.8,"kmz",NA,-55.4124837090444,-30.7170093158537,3,"fine sand","sand",11,"B9"
"216","4_RS SUDOESTE","Guara 5",0.4,NA,5.9,NA,"Sa(e)","A",NA,"Ad",NA,NA,NA,0.125,"interdune","9 SUDOESTE RS","crop","21J",15.8,"kmz",NA,-55.4124837090444,-30.7170093158537,3,"fine sand","sand",11,"B10"
"217","4_RS SUDOESTE","Guara 5",0.35,NA,6.25,NA,"St(e)","A",NA,"Ad",NA,NA,NA,0.25,NA,"9 SUDOESTE RS","crop","21J",15.8,"kmz",NA,-55.4124837090444,-30.7170093158537,2,"medium sand","sand",10,"B11"
"218","4_RS SUDOESTE","Guara 5",0.25,NA,6.5,NA,"St(e)","A",NA,"Ad",NA,NA,NA,0.25,NA,"9 SUDOESTE RS","crop","21J",15.8,"kmz",NA,-55.4124837090444,-30.7170093158537,2,"medium sand","sand",10,"B12"
"219","4_RS SUDOESTE","Guara 5",3,NA,9.5,NA,"St(e)","A",NA,"Ad",NA,NA,NA,0.25,NA,"9 SUDOESTE RS","crop","21J",15.8,"kmz",NA,-55.4124837090444,-30.7170093158537,2,"medium sand","sand",10,"B13"
